Mouse,Date,Neuron,Group,Fano Factor
37L2,071024,4,Null,2.210266695554232
37L2,071024,4,Plaid,2.6728192889524474
37L2,071024,4,Grating,2.287150729702883
37L2,071024,4,Plaid Pref/Null,2.6728192889524474
37L2,071024,5,Preferred,5.736142501967269
37L2,071024,5,Null,5.35068955904259
37L2,071024,5,Plaid,4.765357680150321
37L2,071024,5,Grating,5.6616114537234585
37L2,071024,5,Plaid Pref/Null,4.765357680150321
37L2,071024,6,Preferred,1.8112355919456624
37L2,071024,6,Null,2.897027742058491
37L2,071024,6,Plaid,2.778247087703712
37L2,071024,6,Grating,2.8004074371169922
37L2,071024,6,Plaid Pref/Null,2.778247087703712
37L2,071024,7,Preferred,3.0621188095969902
37L2,071024,7,Null,3.0800159442383332
37L2,071024,7,Plaid,3.7585299720462624
37L2,071024,7,Grating,3.060054748343472
37L2,071024,7,Plaid Pref/Null,3.7585299720462624
37L2,071024,8,Preferred,2.684091089552271
37L2,071024,8,Null,1.9125927810653323
37L2,071024,8,Plaid,2.516549829047017
37L2,071024,8,Grating,1.6836862275073867
37L2,071024,8,Plaid Pref/Null,2.516549829047017
37L2,071024,9,Preferred,2.711674737311946
37L2,071024,9,Null,2.682477075831256
37L2,071024,9,Plaid,2.341696984395957
37L2,071024,9,Grating,2.9322926483985587
37L2,071024,9,Plaid Pref/Null,2.341696984395957
37L2,071024,10,Preferred,4.031673243990498
37L2,071024,10,Null,3.2018201956723256
37L2,071024,10,Plaid,2.2473811618700457
37L2,071024,10,Grating,3.844127208355533
37L2,071024,10,Plaid Pref/Null,2.2473811618700457
37L2,071024,11,Preferred,2.426173158006501
37L2,071024,11,Null,2.007779820086955
37L2,071024,11,Plaid,1.7637390860836846
37L2,071024,11,Grating,2.224432751616415
37L2,071024,11,Plaid Pref/Null,1.7637390860836846
37L2,071024,12,Preferred,0.7268621369460743
37L2,071024,12,Null,0.6799148788531576
37L2,071024,12,Plaid,0.44954699931612807
37L2,071024,12,Grating,0.7768860005537249
37L2,071024,12,Plaid Pref/Null,0.44954699931612807
37L2,071024,13,Preferred,0.2763423404246445
37L2,071024,13,Null,0.27874879409826253
37L2,071024,13,Plaid,0.32404256731345205
37L2,071024,13,Grating,0.2524593055479406
37L2,071024,13,Plaid Pref/Null,0.32404256731345205
37L2,071024,14,Preferred,2.8236582011222557
37L2,071024,14,Null,2.8347050586387232
37L2,071024,14,Plaid,3.093608168407258
37L2,071024,14,Grating,1.4968274351766977
37L2,071024,14,Plaid Pref/Null,3.093608168407258
37L2,071024,15,Preferred,5.68235731745906
37L2,071024,15,Null,4.357109647304836
37L2,071024,15,Plaid,1.5551324234832067
37L2,071024,15,Grating,5.470876323986692
37L2,071024,15,Plaid Pref/Null,1.5551324234832067
37L2,071024,16,Preferred,0.8280030252900497
37L2,071024,16,Null,2.8011107042326766
37L2,071024,16,Plaid,1.3223144076566304
37L2,071024,16,Grating,2.956999925526239
37L2,071024,16,Plaid Pref/Null,1.3223144076566304
37L2,071024,17,Preferred,0.5094393220069595
37L2,071024,17,Null,0.3374408114166236
37L2,071024,17,Plaid,0.24638852515443055
37L2,071024,17,Grating,0.40093751657412136
37L2,071024,17,Plaid Pref/Null,0.24638852515443055
37L2,071024,18,Preferred,1.614613562111344
37L2,071024,18,Null,1.9351751003484357
37L2,071024,18,Plaid,1.7514569241470794
37L2,071024,18,Grating,2.153757383864942
37L2,071024,18,Plaid Pref/Null,1.7514569241470794
37L2,071024,19,Preferred,4.611942630463447
37L2,071024,19,Null,3.121488740377079
37L2,071024,19,Plaid,3.3632086461262034
37L2,071024,19,Grating,3.242794575228679
37L2,071024,19,Plaid Pref/Null,3.3632086461262034
37L2,071024,20,Preferred,0.729726698964006
37L2,071024,20,Null,0.661325873914566
37L2,071024,20,Plaid,0.7111641518710239
37L2,071024,20,Grating,0.6618869632985384
37L2,071024,20,Plaid Pref/Null,0.7111641518710239
37L2,071024,21,Preferred,1.4892520626217731
37L2,071024,21,Null,1.7565958502520633
37L2,071024,21,Plaid,1.8782311816664148
37L2,071024,21,Grating,1.713612627432864
37L2,071024,21,Plaid Pref/Null,1.8782311816664148
37L2,071024,22,Preferred,2.57770173865598
37L2,071024,22,Null,2.153450544400651
37L2,071024,22,Plaid,1.9042764238140755
37L2,071024,22,Grating,2.342550949672717
37L2,071024,22,Plaid Pref/Null,1.9042764238140755
37L2,071024,23,Preferred,1.0077938815777803
37L2,071024,23,Null,0.8150531572272224
37L2,071024,23,Plaid,0.5883903684488785
37L2,071024,23,Grating,0.9338283090022527
37L2,071024,23,Plaid Pref/Null,0.5883903684488785
37L2,071024,24,Preferred,2.7654169582944155
37L2,071024,24,Null,2.225062713816601
37L2,071024,24,Plaid,2.2146291837988934
37L2,071024,24,Grating,2.3058609448906946
37L2,071024,24,Plaid Pref/Null,2.2146291837988934
37L2,071024,25,Preferred,0.517134807315523
37L2,071024,25,Null,0.7271952282445032
37L2,071024,25,Plaid,0.2598042274314849
37L2,071024,25,Grating,0.8676217964860861
37L2,071024,25,Plaid Pref/Null,0.2598042274314849
37L2,071024,26,Preferred,1.6073074522272763
37L2,071024,26,Null,1.0070583280501224
37L2,071024,26,Plaid,0.8273800153360906
37L2,071024,26,Grating,1.1814300509118316
37L2,071024,26,Plaid Pref/Null,0.8273800153360906
37L2,071024,27,Preferred,0.8481970596003369
37L2,071024,27,Null,0.4407310379733033
37L2,071024,27,Plaid,0.37083480329251495
37L2,071024,27,Grating,0.5322711007076948
37L2,071024,27,Plaid Pref/Null,0.37083480329251495
37L2,071024,28,Preferred,0.5358526095192919
37L2,071024,28,Null,0.43615501088920294
37L2,071024,28,Plaid,0.3236557134515485
37L2,071024,28,Grating,0.5166782650799414
37L2,071024,28,Plaid Pref/Null,0.3236557134515485
37L2,071024,29,Preferred,0.421308533314978
37L2,071024,29,Null,0.550590190649653
37L2,071024,29,Plaid,0.5476412299571018
37L2,071024,29,Grating,0.5351272334871594
37L2,071024,29,Plaid Pref/Null,0.5476412299571018
37L2,071024,30,Preferred,5.277542093049534
37L2,071024,30,Null,2.067208978349441
37L2,071024,30,Plaid,2.647371860361874
37L2,071024,30,Grating,2.887258904071625
37L2,071024,30,Plaid Pref/Null,2.647371860361874
37L2,071024,31,Preferred,3.999217296830663
37L2,071024,31,Null,2.821114997380831
37L2,071024,31,Plaid,2.0743774023111956
37L2,071024,31,Grating,3.4568949383598975
37L2,071024,31,Plaid Pref/Null,2.0743774023111956
37L2,071024,32,Preferred,2.7099924201250554
37L2,071024,32,Null,1.6487849744469565
37L2,071024,32,Plaid,1.5653407792677956
37L2,071024,32,Grating,1.9682982292290363
37L2,071024,32,Plaid Pref/Null,1.5653407792677956
37L2,071024,33,Preferred,0.8834060223438273
37L2,071024,33,Null,0.8257219493907142
37L2,071024,33,Plaid,0.4902583319267552
37L2,071024,33,Grating,1.001544169547475
37L2,071024,33,Plaid Pref/Null,0.4902583319267552
37L2,071024,34,Preferred,1.524023457185476
37L2,071024,34,Null,1.3617422801174484
37L2,071024,34,Plaid,1.1076057639498034
37L2,071024,34,Grating,1.5457343091563622
37L2,071024,34,Plaid Pref/Null,1.1076057639498034
37L2,071024,35,Preferred,6.382438176634115
37L2,071024,35,Null,2.458106113874907
37L2,071024,35,Plaid,3.7463203919557597
37L2,071024,35,Grating,3.2635584279964527
37L2,071024,35,Plaid Pref/Null,3.7463203919557597
37L2,071024,36,Preferred,1.2784708317311821
37L2,071024,36,Null,0.9147412638185104
37L2,071024,36,Plaid,0.8114520140229801
37L2,071024,36,Grating,1.0615444313017768
37L2,071024,36,Plaid Pref/Null,0.8114520140229801
37L2,071024,37,Preferred,0.3504823896410671
37L2,071024,37,Null,0.2995556928739268
37L2,071024,37,Plaid,0.28022421506064094
37L2,071024,37,Grating,0.31690617396717097
37L2,071024,37,Plaid Pref/Null,0.28022421506064094
37L2,071024,38,Preferred,2.8771384294423097
37L2,071024,38,Null,1.8462268484189033
37L2,071024,38,Plaid,1.562355476269207
37L2,071024,38,Grating,2.0942996015311084
37L2,071024,38,Plaid Pref/Null,1.562355476269207
37L2,071024,39,Preferred,0.29577555215214774
37L2,071024,39,Null,0.3052813040372755
37L2,071024,39,Plaid,0.29799000602175346
37L2,071024,39,Grating,0.30874943040722486
37L2,071024,39,Plaid Pref/Null,0.29799000602175346
37L2,071024,40,Preferred,0.6694526954336203
37L2,071024,40,Null,0.6129606358399664
37L2,071024,40,Plaid,0.6975562323638961
37L2,071024,40,Grating,0.5851412959248624
37L2,071024,40,Plaid Pref/Null,0.6975562323638961
37L2,071024,41,Preferred,1.2802836901470225
37L2,071024,41,Null,1.3461668774047708
37L2,071024,41,Plaid,1.5451805958439306
37L2,071024,41,Grating,1.2171692745153828
37L2,071024,41,Plaid Pref/Null,1.5451805958439306
37L2,071024,42,Preferred,1.677101117297952
37L2,071024,42,Null,1.360814375848919
37L2,071024,42,Plaid,1.4629225034650295
37L2,071024,42,Grating,1.413906227309472
37L2,071024,42,Plaid Pref/Null,1.4629225034650295
37L2,071024,43,Preferred,1.4376638848535879
37L2,071024,43,Null,0.5002856129033479
37L2,071024,43,Plaid,0.36423722219388704
37L2,071024,43,Grating,0.6814422956234988
37L2,071024,43,Plaid Pref/Null,0.36423722219388704
37L2,071024,44,Preferred,0.38461869178945574
37L2,071024,44,Null,0.3315708338293389
37L2,071024,44,Plaid,0.4140136454145096
37L2,071024,44,Grating,0.3046345711231082
37L2,071024,44,Plaid Pref/Null,0.4140136454145096
37L2,071024,45,Preferred,0.5132674006173549
37L2,071024,45,Null,0.6167688869975771
37L2,071024,45,Plaid,0.4636417259346342
37L2,071024,45,Grating,0.6736049797470327
37L2,071024,45,Plaid Pref/Null,0.4636417259346342
37L2,071024,46,Preferred,0.3250028080110792
37L2,071024,46,Null,0.2908630271994752
37L2,071024,46,Plaid,0.3330155599723245
37L2,071024,46,Grating,0.28069366014540403
37L2,071024,46,Plaid Pref/Null,0.3330155599723245
37L2,071024,47,Preferred,0.3693023582944462
37L2,071024,47,Null,0.3570111645294678
37L2,071024,47,Plaid,0.5069496668814009
37L2,071024,47,Grating,0.2420994063437716
37L2,071024,47,Plaid Pref/Null,0.5069496668814009
37L2,071024,48,Preferred,0.3798275043262858
37L2,071024,48,Null,0.3808855581468702
37L2,071024,48,Plaid,0.38681677503464834
37L2,071024,48,Grating,0.3766442901258159
37L2,071024,48,Plaid Pref/Null,0.38681677503464834
37L2,071024,49,Preferred,1.4320075704606576
37L2,071024,49,Null,0.9754700245065049
37L2,071024,49,Plaid,0.7744888148357232
37L2,071024,49,Grating,1.2568442097982284
37L2,071024,49,Plaid Pref/Null,0.7744888148357232
37L2,071024,50,Preferred,0.24970215618751676
37L2,071024,50,Null,0.23189649646652574
37L2,071024,50,Plaid,0.22256299377713845
37L2,071024,50,Grating,0.2418631708701906
37L2,071024,50,Plaid Pref/Null,0.22256299377713845
37L2,071024,51,Preferred,1.2023152942426918
37L2,071024,51,Null,0.6348074199245106
37L2,071024,51,Plaid,0.595490904015298
37L2,071024,51,Grating,0.8675392828144612
37L2,071024,51,Plaid Pref/Null,0.595490904015298
37L2,071024,52,Preferred,1.2889932893554414
37L2,071024,52,Null,1.5228321143231036
37L2,071024,52,Plaid,1.6243125755734666
37L2,071024,52,Grating,1.4468164700378403
37L2,071024,52,Plaid Pref/Null,1.6243125755734666
37L2,071024,53,Preferred,0.6951760107908393
37L2,071024,53,Null,0.4097536654531267
37L2,071024,53,Plaid,0.5437937670472967
37L2,071024,53,Grating,0.41333601577673307
37L2,071024,53,Plaid Pref/Null,0.5437937670472967
37L2,071024,54,Preferred,0.7590681530923091
37L2,071024,54,Null,0.6478142844661477
37L2,071024,54,Plaid,0.8107554230796845
37L2,071024,54,Grating,0.6057476196438795
37L2,071024,54,Plaid Pref/Null,0.8107554230796845
37L2,071024,55,Preferred,1.5865878571501286
37L2,071024,55,Null,1.5974067980351574
37L2,071024,55,Plaid,1.8207186077203392
37L2,071024,55,Grating,1.1905165610228126
37L2,071024,55,Plaid Pref/Null,1.8207186077203392
37L2,071024,56,Preferred,2.350154113174602
37L2,071024,56,Null,2.2974430718047967
37L2,071024,56,Plaid,2.5698364255931594
37L2,071024,56,Grating,2.1784762609328996
37L2,071024,56,Plaid Pref/Null,2.5698364255931594
37L2,071024,57,Preferred,0.5348253911704282
37L2,071024,57,Null,0.3528352568818137
37L2,071024,57,Plaid,0.31162819509510203
37L2,071024,57,Grating,0.39187751818263195
37L2,071024,57,Plaid Pref/Null,0.31162819509510203
37L2,071024,58,Preferred,0.9207069319665704
37L2,071024,58,Null,0.3855074070317483
37L2,071024,58,Plaid,0.3718771023721839
37L2,071024,58,Grating,0.47331113480305753
37L2,071024,58,Plaid Pref/Null,0.3718771023721839
37L2,071024,59,Preferred,0.5434999429765981
37L2,071024,59,Null,0.3299062291401525
37L2,071024,59,Plaid,0.3355415199397763
37L2,071024,59,Grating,0.395339051402275
37L2,071024,59,Plaid Pref/Null,0.3355415199397763
37L2,071024,60,Preferred,2.0241847941144013
37L2,071024,60,Null,0.6487687750732777
37L2,071024,60,Plaid,0.7400964378916626
37L2,071024,60,Grating,1.0718905215374084
37L2,071024,60,Plaid Pref/Null,0.7400964378916626
37L2,071024,61,Preferred,0.7641437975669007
37L2,071024,61,Null,0.6024175157586132
37L2,071024,61,Plaid,0.6515169212581774
37L2,071024,61,Grating,0.6225926419534739
37L2,071024,61,Plaid Pref/Null,0.6515169212581774
37L2,071024,62,Preferred,0.29365679715076676
37L2,071024,62,Null,0.2985565577053535
37L2,071024,62,Plaid,0.2894443337425493
37L2,071024,62,Grating,0.30276690261261086
37L2,071024,62,Plaid Pref/Null,0.2894443337425493
37L2,071024,63,Preferred,0.658665315633051
37L2,071024,63,Null,0.512521391489189
37L2,071024,63,Plaid,0.5491983398387523
37L2,071024,63,Grating,0.521840576799298
37L2,071024,63,Plaid Pref/Null,0.5491983398387523
37L2,071024,64,Preferred,1.1031782464196382
37L2,071024,64,Null,0.6812484318977827
37L2,071024,64,Plaid,0.5350366572027172
37L2,071024,64,Grating,0.8641103804453186
37L2,071024,64,Plaid Pref/Null,0.5350366572027172
37L2,071024,65,Preferred,0.6376585798032445
37L2,071024,65,Null,0.3877084583172726
37L2,071024,65,Plaid,0.3626771767288002
37L2,071024,65,Grating,0.43360270589258276
37L2,071024,65,Plaid Pref/Null,0.3626771767288002
37L2,071024,66,Preferred,2.027895414922471
37L2,071024,66,Null,1.341258902386253
37L2,071024,66,Plaid,0.7188871992577559
37L2,071024,66,Grating,1.7135285494739212
37L2,071024,66,Plaid Pref/Null,0.7188871992577559
37L2,071024,67,Preferred,1.3485743065524898
37L2,071024,67,Null,0.6166759342305512
37L2,071024,67,Plaid,0.5217225543519238
37L2,071024,67,Grating,0.8505409599003667
37L2,071024,67,Plaid Pref/Null,0.5217225543519238
37L2,071024,68,Preferred,0.5823070575339934
37L2,071024,68,Null,0.6938505925752682
37L2,071024,68,Plaid,0.6993773282762309
37L2,071024,68,Grating,0.6464950719691122
37L2,071024,68,Plaid Pref/Null,0.6993773282762309
37L2,071024,69,Preferred,0.3476556048281049
37L2,071024,69,Null,0.25641684198412423
37L2,071024,69,Plaid,0.23968335277987057
37L2,071024,69,Grating,0.2799504823801927
37L2,071024,69,Plaid Pref/Null,0.23968335277987057
37L2,071024,70,Preferred,1.2187303522183925
37L2,071024,70,Null,1.132187830788896
37L2,071024,70,Plaid,0.7849409117836356
37L2,071024,70,Grating,1.2400597298437237
37L2,071024,70,Plaid Pref/Null,0.7849409117836356
37L2,071024,71,Preferred,0.43378198879155433
37L2,071024,71,Null,0.5018583591189545
37L2,071024,71,Plaid,0.6267092995628323
37L2,071024,71,Grating,0.41778943295629556
37L2,071024,71,Plaid Pref/Null,0.6267092995628323
37L2,071024,72,Preferred,0.40231462169984056
37L2,071024,72,Null,0.2867848815617251
37L2,071024,72,Plaid,0.3700806598452453
37L2,071024,72,Grating,0.2767055090575705
37L2,071024,72,Plaid Pref/Null,0.3700806598452453
37L2,071024,73,Preferred,2.3566211017133223
37L2,071024,73,Null,1.9049884642739496
37L2,071024,73,Plaid,2.1976016752315997
37L2,071024,73,Grating,1.8261975337271459
37L2,071024,73,Plaid Pref/Null,2.1976016752315997
37L2,071024,74,Preferred,0.37391994507707127
37L2,071024,74,Null,0.2578648277344604
37L2,071024,74,Plaid,0.2755883971946607
37L2,071024,74,Grating,0.2664690483079698
37L2,071024,74,Plaid Pref/Null,0.2755883971946607
37L2,071024,75,Preferred,0.569723825441178
37L2,071024,75,Null,0.5962072046184861
37L2,071024,75,Plaid,0.6419508825465986
37L2,071024,75,Grating,0.5674729053242802
37L2,071024,75,Plaid Pref/Null,0.6419508825465986
37L2,071024,76,Preferred,0.4598329822759119
37L2,071024,76,Null,0.5297438608068828
37L2,071024,76,Plaid,0.6852914792886453
37L2,071024,76,Grating,0.4333781476621742
37L2,071024,76,Plaid Pref/Null,0.6852914792886453
37L2,071024,77,Preferred,0.5627002175223498
37L2,071024,77,Null,0.45022205223674294
37L2,071024,77,Plaid,0.6644667412549606
37L2,071024,77,Grating,0.26847076837571693
37L2,071024,77,Plaid Pref/Null,0.6644667412549606
37L2,071024,78,Preferred,0.8101888917922755
37L2,071024,78,Null,0.47871705942133685
37L2,071024,78,Plaid,0.4397831178812797
37L2,071024,78,Grating,0.5486011485272986
37L2,071024,78,Plaid Pref/Null,0.4397831178812797
37L2,071024,79,Preferred,0.5328787960314847
37L2,071024,79,Null,0.37105849917447464
37L2,071024,79,Plaid,0.44461798179643264
37L2,071024,79,Grating,0.38495361609087403
37L2,071024,79,Plaid Pref/Null,0.44461798179643264
37L2,071024,80,Preferred,0.95060014711572
37L2,071024,80,Null,0.7408965047518395
37L2,071024,80,Plaid,0.6273178802412335
37L2,071024,80,Grating,0.8290430373925407
37L2,071024,80,Plaid Pref/Null,0.6273178802412335
37L2,071024,81,Preferred,0.7701364362997604
37L2,071024,81,Null,0.4838095925957074
37L2,071024,81,Plaid,0.3510124873349474
37L2,071024,81,Grating,0.7683296054784263
37L2,071024,81,Plaid Pref/Null,0.3510124873349474
37L2,071024,82,Preferred,0.71951149625195
37L2,071024,82,Null,0.34999856923354944
37L2,071024,82,Plaid,0.3793128856445525
37L2,071024,82,Grating,0.4519561776032544
37L2,071024,82,Plaid Pref/Null,0.3793128856445525
37L2,071024,83,Preferred,0.5042396424041528
37L2,071024,83,Null,0.47385026559929905
37L2,071024,83,Plaid,0.4082069847321821
37L2,071024,83,Grating,0.5157532443687247
37L2,071024,83,Plaid Pref/Null,0.4082069847321821
37L2,071024,84,Preferred,1.7199516829448667
37L2,071024,84,Null,1.220228162393973
37L2,071024,84,Plaid,1.279894177077481
37L2,071024,84,Grating,1.3502130857273726
37L2,071024,84,Plaid Pref/Null,1.279894177077481
37L2,071024,85,Preferred,0.7250489045546654
37L2,071024,85,Null,0.7025571005850758
37L2,071024,85,Plaid,0.6282403123785559
37L2,071024,85,Grating,0.7287497639736078
37L2,071024,85,Plaid Pref/Null,0.6282403123785559
37L2,071024,86,Preferred,0.8050061372322287
37L2,071024,86,Null,0.8778560097554315
37L2,071024,86,Plaid,0.9276111889544647
37L2,071024,86,Grating,0.8409414004893536
37L2,071024,86,Plaid Pref/Null,0.9276111889544647
37L2,071024,87,Preferred,0.29343253760311505
37L2,071024,87,Null,0.22053794372532076
37L2,071024,87,Plaid,0.1973290362380156
37L2,071024,87,Grating,0.24305923675378452
37L2,071024,87,Plaid Pref/Null,0.1973290362380156
37L2,071024,88,Preferred,1.344290356962365
37L2,071024,88,Null,1.0972310800436966
37L2,071024,88,Plaid,1.1456313332382704
37L2,071024,88,Grating,1.1540543820156812
37L2,071024,88,Plaid Pref/Null,1.1456313332382704
37L2,071024,89,Preferred,0.46988628455104586
37L2,071024,89,Null,0.29493352172759635
37L2,071024,89,Plaid,0.3698414177152666
37L2,071024,89,Grating,0.305303964717862
37L2,071024,89,Plaid Pref/Null,0.3698414177152666
37L2,071024,90,Preferred,0.690570180587942
37L2,071024,90,Null,0.5902484878971784
37L2,071024,90,Plaid,0.5333142835381366
37L2,071024,90,Grating,0.6452542797971264
37L2,071024,90,Plaid Pref/Null,0.5333142835381366
37R,070224,0,Preferred,5.998040545872993
37R,070224,0,Null,6.142824653830908
37R,070224,0,Plaid,5.864874411382058
37R,070224,0,Grating,6.153288781680209
37R,070224,0,Plaid Pref/Null,5.864874411382058
37R,070224,1,Preferred,0.7281931930611344
37R,070224,1,Null,0.41476663238201106
37R,070224,1,Plaid,0.38200419742735964
37R,070224,1,Grating,0.5452650818408492
37R,070224,1,Plaid Pref/Null,0.38200419742735964
37R,070224,2,Preferred,7.957856216709912
37R,070224,2,Null,4.904739568024822
37R,070224,2,Plaid,3.004421913112531
37R,070224,2,Grating,6.2941585062567205
37R,070224,2,Plaid Pref/Null,3.004421913112531
37R,070224,3,Preferred,9.346842403549392
